Titulo,Link,Informacion,Email,Sitio,Direccion,Telefono,Telefono2
"Programador Ios
                ",http://www.nubelo.com/proyecto/programador-ios-83
"Página web de servicios y ecommerce autogestionable con una buena interfaz de administrador
                ",http://www.nubelo.com/proyecto/pagina-web-de-servicios-y-ecommerce-autogestionable-con-una-buena-interfaz-de-administrador
"Crear Web de Empresa
                ",http://www.nubelo.com/proyecto/crear-web-de-empresa-6
"Juego app para móvil (presupuesto negociable)
                ",http://www.nubelo.com/proyecto/juego-app-para-movil-presupuesto-negociable
"Integración de datos entre 2 bases de datos
                ",http://www.nubelo.com/proyecto/integracion-de-datos-entre-2-bases-de-datos
"Avatar motion capture con kinect
                ",http://www.nubelo.com/proyecto/avatar-motion-capture-con-kinect
"Ganaofertas
                ",http://www.nubelo.com/proyecto/ganaofertas
"Redactor
                ",http://www.nubelo.com/proyecto/redactor-718
"profesional de ventas y profesional de prensa
                ",http://www.nubelo.com/proyecto/profesional-de-ventas-y-profesional-de-prensa
"DISEÑOS DE BANNERS PARA VENTA / DISEÑO GRAFICO EN GENERAL PARA COMUNICACION
                ",http://www.nubelo.com/proyecto/disenos-de-banners-para-venta-diseno-grafico-en-general-para-comunicacion
"logo empresa
                ",http://www.nubelo.com/proyecto/logo-empresa-18
"Modificación de brochure
                ",http://www.nubelo.com/proyecto/modificacion-de-brochure
"recuperar/mejorar nuestra web. Potenciar redes sociales
                ",http://www.nubelo.com/proyecto/recuperarmejorar-nuestra-web-potenciar-redes-sociales
"Manual de procedimientos
                ",http://www.nubelo.com/proyecto/manual-de-procedimientos
"Finalización de sitio web en opencart
                ",http://www.nubelo.com/proyecto/finalizacion-de-sitio-web-en-opencart
"Crear imagen linux de openwrt para tplink 841n v11
                ",http://www.nubelo.com/proyecto/crear-imagen-linux-de-openwrt-para-tplink-841n-v11
"ASISTENTE DE OFICINA BACK OFFICE
                ",http://www.nubelo.com/proyecto/asistente-de-oficina-back-office
"TELEOPERADORES
                ",http://www.nubelo.com/proyecto/teleoperadores-15
"Redactor para blog de cine y entretenimiento 
                ",http://www.nubelo.com/proyecto/redactor-para-blog-de-cine-y-entretenimiento
"Asistente Virtual 2horas/dia
                ",http://www.nubelo.com/proyecto/asistente-virtual-2horasdia
"Programación de Backend en Node.js - NoSQL
                ",http://www.nubelo.com/proyecto/programacion-de-backend-en-nodejs-nosql
"Desarrollador de aplicaciones móviles
                ",http://www.nubelo.com/proyecto/desarrollador-de-aplicaciones-moviles-23
"Creación de gestor de catálogo de productos
                ",http://www.nubelo.com/proyecto/creacion-de-gestor-de-catalogo-de-productos
"Rom de Android personalizado
                ",http://www.nubelo.com/proyecto/rom-de-android-personalizado
"proyecto web
                ",http://www.nubelo.com/proyecto/proyecto-web-24
"Web e-commerce: buscamos Desarrollador front-end/full stack
                ",http://www.nubelo.com/proyecto/web-e-commerce-buscamos-desarrollador-front-end-full-stack
"Odoo / ERP. Crear Web empresa NetworkMarketing
                ",http://www.nubelo.com/proyecto/odoo-erp-crear-web-empresa-networkmarketing
"programador ios android
                ",http://www.nubelo.com/proyecto/programador-ios-android-5
"Programador PHP
                ",http://www.nubelo.com/proyecto/programador-php-890
"Formadores en SAP Business One
                ",http://www.nubelo.com/proyecto/formadores-en-sap-business-one
"se busca dibujante
                ",http://www.nubelo.com/proyecto/se-busca-dibujante-43
"Buscamos traductores de español a portugues (Brasil) para blog de maternidad y niños
                ",http://www.nubelo.com/proyecto/buscamos-traductores-de-espanol-a-portugues-brasil-para-blog-de-maternidad-y-ninos
"programador web
                ",http://www.nubelo.com/proyecto/programador-web-759
"Diseño de piezas gráficas para RRSS - Trans media. 
                ",http://www.nubelo.com/proyecto/diseno-de-piezas-graficas-para-rrss-trans-media
"acuerdo de socios y documento por utilidades para 5 personas
                ",http://www.nubelo.com/proyecto/acuerdo-de-socios-y-documento-por-utilidades-para-5-personas
" Ingeniero informático
                ",http://www.nubelo.com/proyecto/ingeniero-informatico-25
"Traductores de artículos de inglés a danés
                ",http://www.nubelo.com/proyecto/traductores-de-articulos-de-ingles-a-danes
"Desarrollo de herramienta openCV para detección de piezas y sus características
                ",http://www.nubelo.com/proyecto/desarrollo-de-herramienta-opencv-para-deteccion-de-piezas-y-sus-caracteristicas-2
"Diseñador Eplan
                ",http://www.nubelo.com/proyecto/disenador-eplan
"crear modelado y 2d de un control fixture
                ",http://www.nubelo.com/proyecto/crear-modelado-y-2d-de-un-control-fixture
"elaborar web empresa consultoria/ Perfil residencia en Madrid
                ",http://www.nubelo.com/proyecto/elaborar-web-empresa-consultoria
"Videos de producto
                ",http://www.nubelo.com/proyecto/videos-de-producto
"Programador Senior .NET y T-Sql
                ",http://www.nubelo.com/proyecto/programador-senior-net-y-t-sql
"Crear base de datos online con campos inteligentes
                ",http://www.nubelo.com/proyecto/crear-base-de-datos-online-con-campos-inteligentes
"Crear etiquetas para botellas aceite esenciales
                ",http://www.nubelo.com/proyecto/crear-etiquetas-para-botellas-aceite-esenciales
"Poner en marcha pagina web con plantilla de woocommerce
                ",http://www.nubelo.com/proyecto/poner-en-marcha-pagina-web-con-plantilla-de-woocommerce
"Diseñador
                ",http://www.nubelo.com/proyecto/disenador-1752
"Diseños gráficos e ilustraciones para decorar linea de ropa sustentable
                ",http://www.nubelo.com/proyecto/disenos-graficos-e-ilustraciones-para-decorar-linea-de-ropa-sustentable
"Google Adwors + Landing
                ",http://www.nubelo.com/proyecto/google-adwors-landing-2
"Desarrollo Front-end / Full Stack
                ",http://www.nubelo.com/proyecto/desarrollo-front-end-full-stack
"Desarrollador PHP
                ",http://www.nubelo.com/proyecto/desarrollador-php-274
"Traducción al Español 3
                ",http://www.nubelo.com/proyecto/traduccion-al-espanol-3
"Redactores de contenidos para trabajos academicos 
                ",http://www.nubelo.com/proyecto/redactores-de-contenidos-para-trabajos-academicos-
"Estudio de marca y redes sociales
                ",http://www.nubelo.com/proyecto/estudio-de-marca-y-redes-sociales
"Desarrollo de sistema para Digital Signage (APP y Back-End)
                ",http://www.nubelo.com/proyecto/desarrollo-de-sistema-para-digital-signage-app-y-back-end
"Diseñador/a Grafico con Conocimientos de WordPress
                ",http://www.nubelo.com/proyecto/disenadora-grafico-con-conocimientos-de-wordpress
"crear un flyer de tamaño A5
                ",http://www.nubelo.com/proyecto/crear-un-flyers-de-tamano-a5
"Redactor SEO
                ",http://www.nubelo.com/proyecto/redactor-seo-9
"seo migration domain
                ",http://www.nubelo.com/proyecto/seo-migration-domain
"Desarrollo en Pentaho
                ",http://www.nubelo.com/proyecto/desarrollo-en-pentaho-3
"Fusión de plataformas Moodle con Wordpress
                ",http://www.nubelo.com/proyecto/fusion-de-plataformas-moodle-con-wordpress
"Necesito un Programador Web para realizar webs a medida
                ",http://www.nubelo.com/proyecto/necesito-un-programador-web-para-realizar-webs-a-medida
"Técnico de mantenimiento y operaciones
                ",http://www.nubelo.com/proyecto/tecnico-de-mantenimiento-y-operaciones
"Técnicos de Internet
                ",http://www.nubelo.com/proyecto/tecnicos-de-internet
"Programador Android
                ",http://www.nubelo.com/proyecto/programador-android-138
"Analista Programador IOS
                ",http://www.nubelo.com/proyecto/analista-programador-ios-13
"Desarrollador python 1h/dia (tkinter/tkk/pmw)
                ",http://www.nubelo.com/proyecto/desarrollador-python-1hdia-tkintertkkpmw
"Sistema ETL + BI
                ",http://www.nubelo.com/proyecto/sistema-etl-bi
"Web developer/Programmer 
                ",http://www.nubelo.com/proyecto/web-developer-programmer-
"Instalar software TIA Portal de Siemens
                ",http://www.nubelo.com/proyecto/instalar-software-tia-portal-de-siemens
"Comercial a puerta fría para particulares y empresas
                ",http://www.nubelo.com/proyecto/comercial-a-puerta-fria-para-particulares-y-empresas
"Senior Front End Dev. JS Angular
                ",http://www.nubelo.com/proyecto/senior-front-end-dev-js-angular-1
"programming a dynamic page in MVC
                ",http://www.nubelo.com/proyecto/programming-a-dynamic-page-in-mvc-3
"Modificar un Script Wordpress
                ",http://www.nubelo.com/proyecto/modificar-un-script-wordpress
"Freelance Helpdesk in Barcelona
                ",http://www.nubelo.com/proyecto/freelance-helpdesk-in-barcelona-1
"presentación de stand
                ",http://www.nubelo.com/proyecto/presentacion-de-stand
"Freelances con experiencia en llamadas en frío
                ",http://www.nubelo.com/proyecto/freelances-con-experiencia-en-llamadas-en-frio-1
"Desarrollar software de gestión para ópticas
                ",http://www.nubelo.com/proyecto/desarrollar-software-de-gestion-para-opticas
"programming a dynamic page in MVC, In Spanish: programar una página dinámica en MVC.
                ",http://www.nubelo.com/proyecto/programming-a-dynamic-page-in-mvc-in-spanish-programar-una-pagina-dinamica-en-mvc-2
"Programación en WordPress para realizar buscador de propiedades para Inmobiliaria. 
                ",http://www.nubelo.com/proyecto/programacion-en-wordpress-para-realizar-buscador-de-propiedades-para-inmobiliaria
"Programador software con framework Mercury
                ",http://www.nubelo.com/proyecto/programador-software-con-framework-mercury
"Creación pagetab Facebook
                ",http://www.nubelo.com/proyecto/creacion-pagetab-facebook
"Logo y banners , imagen corporativa
                ",http://www.nubelo.com/proyecto/logo-y-banners-imagen-corporativa
"Networkmarketing
                ",http://www.nubelo.com/proyecto/networkmarketing-4
"Formar un grupo de trabajo para la creación de app
                ",http://www.nubelo.com/proyecto/formar-un-grupo-de-trabajo-para-la-creacion-de-app
"Parametrización y reporteria
                ",http://www.nubelo.com/proyecto/parametrizacion-y-reporteria
"Diseñar creatividades para campañas de mail marketing
                ",http://www.nubelo.com/proyecto/disenar-creatividades-para-campanas-de-mail-marketing
"Freelance colaborativo de AngularJS y Backbone, PHP
                ",http://www.nubelo.com/proyecto/freelance-colaborativo-de-angularjs-y-backbone-php
"Analista/Programador BackEnd .NET (C# y T-SQL)
                ",http://www.nubelo.com/proyecto/analista-programador-backend-net-c-y-t-sql
"Auditoria web/ Prestashop
                ",http://www.nubelo.com/proyecto/auditoria-web-wwwsimcardmovilcom
"Mejorar el diseño de mi web
                ",http://www.nubelo.com/proyecto/mejorar-el-diseno-de-mi-web
"programador en python
                ",http://www.nubelo.com/proyecto/programador-en-python-2
"Análisis rentabilidad de negocio, técnicas de pricing
                ",http://www.nubelo.com/proyecto/analisis-rentabilidad-de-negocio-tecnicas-de-pricing
"Designer Android Material
                ",http://www.nubelo.com/proyecto/designer-android-material-1
"Técnic@ Administrativo
                ",http://www.nubelo.com/proyecto/tecnic-administrativo
"CRM Strategy for Wordpress Company Site
                ",http://www.nubelo.com/proyecto/crm-strategy-for-wordpress-company-site
"Landing page con contador de tiempo
                ",http://www.nubelo.com/proyecto/landing-page-con-contador-de-tiempo
"Reportería customizable bajo Pentaho con recursos en Moodle
                ",http://www.nubelo.com/proyecto/reporteria-customizable-bajo-pentaho-con-recursos-en-moodle
"App para Android - Visualizar Pdf
                ",http://www.nubelo.com/proyecto/app-para-android-visualizar-pdf
"Re dessarollara la app
                ",http://www.nubelo.com/proyecto/re-dessarollara-la-app
"Animación 2D para videoclip musical
                ",http://www.nubelo.com/proyecto/animacion-2d-para-videoclip-musical
"Creación de una Malla curricular bajo plataforma Moodle
                ",http://www.nubelo.com/proyecto/creacion-de-una-malla-curricular-bajo-plataforma-moodle
"Mejorar Tasa de Conversion en Ecommerce
                ",http://www.nubelo.com/proyecto/mejorar-tasa-de-conversion-en-ecommerce-1
"Cargar aplicación Companion a la tienda Samsung Galaxy Apps
                ",http://www.nubelo.com/proyecto/cargar-aplicacion-companion-a-la-tienda-samsung-galaxy-apps
"Diseñador/a 3D
                ",http://www.nubelo.com/proyecto/disenadora-3d-3
"crear la web de mi amigo
                ",http://www.nubelo.com/proyecto/crear-la-web-de-mi-amigo
"Especialista en estrategia SEO OFF Page
                ",http://www.nubelo.com/proyecto/especialista-en-estrategia-seo-off-page
"Marketing Digital
                ",http://www.nubelo.com/proyecto/marketing-digital-64
"Programador Web PrestaShop
                ",http://www.nubelo.com/proyecto/programador-web-prestashop-4
"Creación aplicación web (MEAN stack)
                ",http://www.nubelo.com/proyecto/creacion-aplicacion-web-mean-stack-1
"Programador con conocimiento de Prestashop
                ",http://www.nubelo.com/proyecto/programador-con-conocimiento-de-prestashop-1
"a3erp
                ",http://www.nubelo.com/proyecto/a3erp
"Generacion de Contenidos
                ",http://www.nubelo.com/proyecto/generacion-de-contenidos-10
"integración en wordpress
                ",http://www.nubelo.com/proyecto/integracion-en-wordpress-1
"Generación de Contenido para Blog de Finanzas y Economía
                ",http://www.nubelo.com/proyecto/generacion-de-contenido-para-blog-de-finanzas-y-economia
"Diseñadores Gráficos
                ",http://www.nubelo.com/proyecto/disenadores-graficos-17
"?Diseñador UX y Desarrollador? ?.NET? ?
                ",http://www.nubelo.com/proyecto/disenador-ux-y-desarrollador-net
"modificar y arreglar algunos fallos en mi tienda prestashop
                ",http://www.nubelo.com/proyecto/modificar-y-arreglar-algunos-fallos-en-mi-tienda-prestashop
"Programador Web
                ",http://www.nubelo.com/proyecto/programador-web-749
"Animación 3D Dibujos
                ",http://www.nubelo.com/proyecto/animacion-3d-dibujos-1
"Desarrollador Free Lance/Por requerimientos o solicitudes
                ",http://www.nubelo.com/proyecto/desarrollador-free-lancepor-requerimientos-o-solicitudes
"Texto escolar de matemáticas
                ",http://www.nubelo.com/proyecto/texto-escolar-de-matematicas
"Crear un sitio web de comercio en linea
                ",http://www.nubelo.com/proyecto/crear-un-sitio-web-de-comercio-en-linea
"Diseñar una plataforma web 3.0
                ",http://www.nubelo.com/proyecto/disenar-una-plataforma-web-30
"Desarrollar un programa para logìstica sustentable y una aplicaciòn para venta de productos online.
                ",http://www.nubelo.com/proyecto/desarrollar-un-programa-para-logistica-sustentable-y-una-aplicacion-para-venta-de-productos-online
"implantar, parametrizar erp Odoo
                ",http://www.nubelo.com/proyecto/implantar-parametrizar-erp-odoo
"App para un Municipio
                ",http://www.nubelo.com/proyecto/app-para-un-municipio
"Rediseñar mi web
                ",http://www.nubelo.com/proyecto/redisenar-mi-web-3
"Extraer datos .mdb (access)
                ",http://www.nubelo.com/proyecto/extraer-datos-mdb-access
"Programador WEB
                ",http://www.nubelo.com/proyecto/programador-web-746
"Crear app que enlace con programa en pc y desde ahí emita un documento con fotos. Que todo se pueda alojar en la nube.
                ",http://www.nubelo.com/proyecto/crear-app-que-enlace-con-programa-en-pc-y-desde-ahi-emita-un-documento-con-fotos-que-todo-se-pueda-alojar-en-la-nube
"Desarrollo Software
                ",http://www.nubelo.com/proyecto/desarrollo-software-24
"Redactor de articulos para un blog 
                ",http://www.nubelo.com/proyecto/redactor-de-articulos-para-un-blog-1
"Complementar funcionalidad existente usando CytoscapeWeb
                ",http://www.nubelo.com/proyecto/complementar-funcionalidad-existente-usando-cytoscapeweb
"Proyecto: Programador Web
                ",http://www.nubelo.com/proyecto/proyecto-programador-web
"Periodista para redactar las noticias de un blog sobre automóviles
                ",http://www.nubelo.com/proyecto/periodista-para-redactar-las-noticias-de-un-blog-sobre-automoviles
"Instalar Wordpress en mi ordenador Windows server
                ",http://www.nubelo.com/proyecto/instalar-wordpress-en-mi-ordenador-windows-server
"Diseño de app mobile con mapas
                ",http://www.nubelo.com/proyecto/diseno-de-app-mobile-con-mapas
"mejora de plantilla excel
                ",http://www.nubelo.com/proyecto/mejora-de-plantilla-excel
"Pasar apuntes de marketing digital a libro
                ",http://www.nubelo.com/proyecto/pasar-apuntes-de-marketing-digital-a-libro
"Desarrollador Youtube 
                ",http://www.nubelo.com/proyecto/desarrollador-youtube
"Technical support M2M
                ",http://www.nubelo.com/proyecto/technical-support-m2m
"Ingeniero de Redes N2
                ",http://www.nubelo.com/proyecto/ingeniero-de-redes-n2
"Helpdesk Junior
                ",http://www.nubelo.com/proyecto/helpdesk-junior
"Desarrollador en Wordpress
                ",http://www.nubelo.com/proyecto/desarrollador-en-wordpress-1
"Diseño gráfico Club de Fútbol 
                ",http://www.nubelo.com/proyecto/diseno-grafico-club-de-futbol-
"PROGRAMADOR PARA ACCESS
                ",http://www.nubelo.com/proyecto/programador-para-access
"xml prestashop
                ",http://www.nubelo.com/proyecto/xml-prestashop
"Traductores de artículos de salud de español a alemán 
                ",http://www.nubelo.com/proyecto/traductores-de-articulos-de-salud-de-espanol-a-aleman
"Traductores de artículos de salud de ingles o español a coreano 
                ",http://www.nubelo.com/proyecto/traductores-de-articulos-de-salud-de-ingles-o-espanol-a-coreano
"Vendedores profesionales 
                ",http://www.nubelo.com/proyecto/vendedores-profesionales--1
"Desarrollador Web
                ",http://www.nubelo.com/proyecto/desarrollador-web-404
"Mejoras y nuevas funcionalidades para comunidad de usuarios online
                ",http://www.nubelo.com/proyecto/mejoras-y-nuevas-funcionalidades-para-comunidad-de-usuarios-online
"Plan Contable de mi empresa
                ",http://www.nubelo.com/proyecto/plan-contable-de-mi-empresa
"Desarrollar Meta Buscador
                ",http://www.nubelo.com/proyecto/desarrollar-meta-buscador
"Editar Template After Effects Holographic
                ",http://www.nubelo.com/proyecto/editar-template-after-effects-holographic
"Operador CNC
                ",http://www.nubelo.com/proyecto/operador-cnc
"Conversión de documentos PDF y Word para representarlos y anotarlos en el navegador
                ",http://www.nubelo.com/proyecto/conversion-de-documentos-pdf-y-word-para-representarlos-y-anotarlos-en-el-navegador
"necesito desarrollar un programa de labview
                ",http://www.nubelo.com/proyecto/necesito-desarrollar-un-programa-de-labview
"crear la web de mi empresa 
                ",http://www.nubelo.com/proyecto/crear-la-web-de-mi-empresa-67
"Soporte Técnico
                ",http://www.nubelo.com/proyecto/httpwwwauditsacommx-2
"Soporte Técnico
                ",http://www.nubelo.com/proyecto/httpwwwauditsacommx-1
"Soporte Técnico
                ",http://www.nubelo.com/proyecto/httpwwwauditsacommx
"Diseñador Gráfico con experiencia en redes sociales, prestashop y fotografía
                ",http://www.nubelo.com/proyecto/disenador-grafico-con-experiencia-en-redes-sociales-prestashop-y-fotografia
"Diseño aplicaciones.
                ",http://www.nubelo.com/proyecto/diseno-aplicaciones-1
"Crear App Android
                ",http://www.nubelo.com/proyecto/crear-app-android-1
"Backend para web de alto tráfico
                ",http://www.nubelo.com/proyecto/backend-para-web-de-alto-trafico
"Terminar programación plugin wordpress
                ",http://www.nubelo.com/proyecto/terminar-programacion-plugin-wordpress
"busco programador de juegos multiplayer  en html5 + conexion facebook
                ",http://www.nubelo.com/proyecto/busco-programador-de-juegos-multiplayer-en-html5-conexion-facebook
"Soporte Técnico
                ",http://www.nubelo.com/proyecto/httpwwwauditsacommx-6
"Traductor alemán-español
                ",http://www.nubelo.com/proyecto/traductor-aleman-espanol
"Traducción al Español
                ",http://www.nubelo.com/proyecto/traduccion-al-espanol-2
"AP J2EE
                ",http://www.nubelo.com/proyecto/ap-j2ee-7
"Error resumen carrito 
                ",http://www.nubelo.com/proyecto/error-resumen-carrito
"Operador de cámara/editor de video freelance 
                ",http://www.nubelo.com/proyecto/operador-de-camara-editor-de-video-freelance-
"Declaración trimestral de un trabajador en régimen general de autónomos. 
                ",http://www.nubelo.com/proyecto/declaracion-trimestral-de-un-trabajador-en-regimen-general-de-autonomos
"Python/Django
                ",http://www.nubelo.com/proyecto/pythondjango-2
"Traducción textos a aleman
                ",http://www.nubelo.com/proyecto/traduccion-textos-a-aleman
"Buscamos SEO nivel Experto en Freelance para e-commerce (NO AGENCIA)
                ",http://www.nubelo.com/proyecto/buscamos-seo-nivel-experto-en-freelance-para-e-commerce-no-agencia-1
"Actualizar base de datos de programaciones culturales, seguimiento telefónico con clientes
                ",http://www.nubelo.com/proyecto/actualizar-base-de-datos-de-programaciones-culturales-seguimiento-telefonico-con-clientes
"Desarrollo de web de votación en tiempo real
                ",http://www.nubelo.com/proyecto/desarrollo-de-web-de-votacion-en-tiempo-real
"App gimnasio con Appcelerator (Alloy)
                ",http://www.nubelo.com/proyecto/app-gimnasio-con-appcelerator-alloy
"Site boxeadores prestashop
                ",http://www.nubelo.com/proyecto/site-boxeadores-prestashop
"crear una buscador léxico semántico
                ",http://www.nubelo.com/proyecto/crear-una-buscador-lexico-semantico
"Community manager
                ",http://www.nubelo.com/proyecto/community-manager-490
"Diseño PSD
                ",http://www.nubelo.com/proyecto/diseno-psd-3
"vendedores online para ventas de e-commerce
                ",http://www.nubelo.com/proyecto/vendedores-online-para-ventas-de-e-commerce
"Programador PHP Freelance
                ",http://www.nubelo.com/proyecto/programador-php-freelance-9
"zumoverde - Redactor de contenidos
                ",http://www.nubelo.com/proyecto/zumoverde
"Diseñar un catálogo de productos alimenticios ecológicos.
                ",http://www.nubelo.com/proyecto/disenar-un-catalogo-de-productos-alimenticios-ecologicos-1
"PROGRAMADOR UI/UX
                ",http://www.nubelo.com/proyecto/programador-uiux
"Team Leader PL1
                ",http://www.nubelo.com/proyecto/team-leader-pl1
"Programador angular js Ref. 447
                ",http://www.nubelo.com/proyecto/programador-angular-js-ref-447
"Programador Access
                ",http://www.nubelo.com/proyecto/programador-access-12
" Growth Hacker / CMO
                ",http://www.nubelo.com/proyecto/-growth-hacker-cmo
"Copy Publicitario freelance
                ",http://www.nubelo.com/proyecto/copy-publicitario-freelance
"Proyecto Control Remoto equipos Android
                ",http://www.nubelo.com/proyecto/proyecto-control-remoto-equipos-android
"Proyecto para Programador Ruby, Angular 2 
                ",http://www.nubelo.com/proyecto/proyecto-para-programador-ruby-angular-2
"Asistente Virtual/VA para proyectos varios en España
                ",http://www.nubelo.com/proyecto/asistente-virtualva-para-proyectos-varios-en-espana
"Agente Comercial online o presencial( a escoger por el postulante)
                ",http://www.nubelo.com/proyecto/agente-comercial-online-o-presencial-a-escoger-por-el-postulante
"JUNIOR DEVELOPER
                ",http://www.nubelo.com/proyecto/junior-developer-6
"Crear una aplicación 
                ",http://www.nubelo.com/proyecto/crear-una-aplicacion--57
"Crear una web de video bajo demanda por suscripcion
                ",http://www.nubelo.com/proyecto/crear-una-web-de-video-bajo-demanda-por-suscripcion
"Colaborador@s para asesoria
                ",http://www.nubelo.com/proyecto/colaboradors-para-asesoria
"Realizar televenta
                ",http://www.nubelo.com/proyecto/realizar-televenta
"Versión responsive de web existente
                ",http://www.nubelo.com/proyecto/version-responsive-de-web-existente
"Traducción de artículos de Psicología de Español a Francés
                ",http://www.nubelo.com/proyecto/traduccion-de-articulos-de-psicologia-de-espanol-a-frances
"Freelance QlikView / QlikSense
                ",http://www.nubelo.com/proyecto/freelance-qlikview-qliksense
"Generacion de contenidos
                ",http://www.nubelo.com/proyecto/generacion-de-contenidos-9
"Redacción notas para blog
                ",http://www.nubelo.com/proyecto/redaccion-notas-para-blog
"manejo de redes sociales, posicionamiento en google y campañas publicitarias de la empresa
                ",http://www.nubelo.com/proyecto/manejo-de-redes-sociales-posicionamiento-en-google-y-campanas-publicitarias-de-la-empresa
"TOURISTPHONE.app precisa incorporar Comercial Freelance
                ",http://www.nubelo.com/proyecto/touristphoneapp-precisa-incorporar-comercial-freelance
"BUSCAMOS TRADUCTOR CASTELLANO-ITALIANO (URGENTE)
                ",http://www.nubelo.com/proyecto/buscamos-traductor-castellano-italiano-urgente-1
"BUSCAMOS TRADUCTOR CASTELLANO-ALEMÁN
                ",http://www.nubelo.com/proyecto/buscamos-traductor-castellano-aleman
"eMagicOne - Prestashop
                ",http://www.nubelo.com/proyecto/emagicone-prestashop
"Un experto para elaborar una estrategia de Marketing/ Preferentemente Barcelona- Gerona
                ",http://www.nubelo.com/proyecto/un-experto-para-elaborar-una-estrategia-de-marketing
"Mejorar canal Youtube
                ",http://www.nubelo.com/proyecto/mejorar-canal-youtube
"Diseño de pagina web para Artista/Musica.
                ",http://www.nubelo.com/proyecto/diseno-de-pagina-web-para-artistamusica
"Javascript Developer
                ",http://www.nubelo.com/proyecto/javascript-developer-31
"Módulo de pago para Shopify
                ",http://www.nubelo.com/proyecto/modulo-de-pago-para-shopify
"Diseñador gráfico/a para soporte a estudio de diseño
                ",http://www.nubelo.com/proyecto/disenador-graficoa-para-soporte-a-estudio-de-diseno
"Creación de imagen corporativa general en tienda de alimentación.
                ",http://www.nubelo.com/proyecto/creacion-de-imagen-corporativa-general-en-tienda-de-alimentacion
"Creación artículos.
                ",http://www.nubelo.com/proyecto/creacion-articulos-3
"Técnico de operaciones para back-office
                ",http://www.nubelo.com/proyecto/tecnico-de-operaciones-para-back-office
"programar apps andriod ios sector turismo méxico
                ",http://www.nubelo.com/proyecto/programar-apps-andriod-ios-sector-turismo-mexico
"Web con template de wordpress
                ",http://www.nubelo.com/proyecto/web-con-template-de-wordpress
"Desarrollo de módulo de notificaciones para una Aplicación móvil
                ",http://www.nubelo.com/proyecto/desarrollo-de-modulo-de-notificaciones-para-una-aplicacion-movil
"Especialista de File Maker PRO
                ",http://www.nubelo.com/proyecto/especialista-de-file-maker-pro
"Emprendedor desarrollador web y movíl
                ",http://www.nubelo.com/proyecto/emprendedor-desarrollador-web-y-movil
"Consultor SEO con experiencia
                ",http://www.nubelo.com/proyecto/consultor-seo-con-experiencia
"Comercial / Gerente de cuentas 
                ",http://www.nubelo.com/proyecto/comercial-gerente-de-cuentas-
"desarrollador web con experiencia con Wordpress
                ",http://www.nubelo.com/proyecto/desarrollador-web-con-experiencia-con-wordpress
"Diseño flyer 
                ",http://www.nubelo.com/proyecto/diseno-flyer--16
"Diseñador Animación
                ",http://www.nubelo.com/proyecto/disenador-animacion-1
"Especialista en Analítica > Google Analytics, Dahsboards, BI...
                ",http://www.nubelo.com/proyecto/especialista-en-analitica-google-analytics-dahsboards-bi
"Full Stack Developer
                ",http://www.nubelo.com/proyecto/full-stack-developer-37
"Programador y Maquetador Drupal
                ",http://www.nubelo.com/proyecto/programador-y-maquetador-drupal
"Aplicacion web y movil para servicio similar a Hailo, pero en otro sector.
                ",http://www.nubelo.com/proyecto/aplicacion-web-y-movil-para-servicio-similar-a-hailo-pero-en-otro-sector
"Desarrollo plataforma eLearning y cursos online
                ",http://www.nubelo.com/proyecto/desarrollo-plataforma-elearning-y-cursos-online
"Gestión plan estratégico promocional en Instagram para empresa E-Commerce 
                ",http://www.nubelo.com/proyecto/gestion-plan-estrategico-promocional-en-instagram-para-empresa-e-commerce
"HACER FOTOGRAFÍAS DE PRODUCTOS ALIMENTICIOS ECOLÓGICOS.
                ",http://www.nubelo.com/proyecto/hacer-fotografias-de-productos-alimenticios-ecologicos-1
"Gestión Marketplaces Amazon/eBay
                ",http://www.nubelo.com/proyecto/plan-estrategico-de-promocion-y-venta-en-amazonebay-empresa-e-commerce
"Social Media y Data Analist
                ",http://www.nubelo.com/proyecto/social-media-y-data-analist-1
"Preparar colección de bolsos
                ",http://www.nubelo.com/proyecto/preparar-coleccion-de-bolsos
"Cambio de diseño de Frontend - MeanJS
                ",http://www.nubelo.com/proyecto/cambio-de-diseno-de-frontend-meanjs
"Tomar las fotos para la web y todo el contenido social media de la marcha Regarde Le Ciel 
                ",http://www.nubelo.com/proyecto/tomar-las-fotos-para-la-web-y-todo-el-contenido-social-media-de-la-marcha-regarde-le-ciel-
"Post producción de videos 
                ",http://www.nubelo.com/proyecto/post-produccion-de-videos-1
"Community manager
                ",http://www.nubelo.com/proyecto/community-manager-486
"Crear secciones web, Pagina de estampación textil - Serigrafía - Sublimación - Vinilo - 
                ",http://www.nubelo.com/proyecto/crear-secciones-web-pagina-de-estampacion-textil-serigrafia-sublimacion-vinilo
"Carta de Desayunos y Tapas para Cafetería elegante
                ",http://www.nubelo.com/proyecto/carta-de-desayunos-y-tapas-para-cafeteria-elegante
"Diseño personalizado de plantilla para prestashop 1,6
                ",http://www.nubelo.com/proyecto/diseno-personalizado-de-plantilla-para-prestashop-16
"Encargado para llevar RRSS
                ",http://www.nubelo.com/proyecto/encargado-para-llebar-rrss
"Analistas Programadores/as FrontEnd
                ",http://www.nubelo.com/proyecto/analistas-programadoresas-frontend
"Técnico Desarrollo Java
                ",http://www.nubelo.com/proyecto/tecnico-desarrollo-java
